population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Seluruh Populasi,1,Meninggal,153,Republik Arab Syria,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2015,0.0009456664823120095,0.0013319702760957986,0.0006739715913644364
1,Seluruh Populasi,1,Meninggal,153,Republik Arab Syria,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2015,0.6355778952649122,0.8900062945458961,0.45762210901467537
1,Seluruh Populasi,1,Meninggal,49,Makedonia Utara,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2015,41.11666064008192,51.56154121057143,33.5312772426876
1,Seluruh Populasi,1,Meninggal,49,Makedonia Utara,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2015,0.0020123719518075466,0.0025237141191487814,0.0016318694015936537
1,Seluruh Populasi,1,Meninggal,49,Makedonia Utara,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2015,2.0741967533291765,2.6011057248009704,1.6915397629340299
1,Seluruh Populasi,1,Meninggal,83,Islandia,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2015,1.5622437870422536,1.8697359034625973,1.2806395758169087
1,Seluruh Populasi,1,Meninggal,83,Islandia,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2015,0.0007082326153459321,0.0008543295696462513,0.0005814155557015336
1,Seluruh Populasi,1,Meninggal,83,Islandia,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2015,0.4750035304127402,0.5684971593106211,0.3893811738889975
1,Seluruh Populasi,1,Meninggal,127,El Salvador,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2015,271.75750363034916,327.4512137761058,214.5717670615597
1,Seluruh Populasi,1,Meninggal,127,El Salvador,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2015,0.005693207689368538,0.006873990336951142,0.004518189470404352
1,Seluruh Populasi,1,Meninggal,127,El Salvador,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2015,4.424229881245878,5.3309271143771655,3.4932423606479786
1,Seluruh Populasi,1,Meninggal,84,Irlandia,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2015,24.29921301575913,28.349952657741742,20.55905904665837
1,Seluruh Populasi,1,Meninggal,84,Irlandia,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2015,0.000805374327624686,0.000936352326897905,0.000686053864771142
1,Seluruh Populasi,1,Meninggal,84,Irlandia,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2015,0.5023686592244796,0.5861147723800987,0.42504368028249945
1,Seluruh Populasi,1,Meninggal,55,Slovenia,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2015,14.795346692020257,17.089126620698792,13.123263226750536
1,Seluruh Populasi,1,Meninggal,55,Slovenia,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2015,0.0007533933443026399,0.0008731424946811346,0.0006661404530807754
1,Seluruh Populasi,1,Meninggal,55,Slovenia,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2015,0.7174406910704988,0.8286683014435857,0.6363597443497526
1,Seluruh Populasi,1,Meninggal,216,Senegal,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2015,4040.8143317357394,5679.049043381965,2955.772161959908
1,Seluruh Populasi,1,Meninggal,216,Senegal,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2015,0.04625138019712484,0.06433743787843077,0.034131380013409096
1,Seluruh Populasi,1,Meninggal,216,Senegal,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2015,27.934698666609748,39.26003788242067,20.433654677728313
1,Seluruh Populasi,1,Meninggal,162,Bhutan,3,Gabungan,22,Semua umur,297,Tuberkulosis,1,Angka,2015,187.1060403640241,389.65875472182023,92.38640223974811
1,Seluruh Populasi,1,Meninggal,162,Bhutan,3,Gabungan,22,Semua umur,297,Tuberkulosis,2,Persentase,2015,0.04153297668828426,0.08623365260669723,0.02016697728728243
1,Seluruh Populasi,1,Meninggal,162,Bhutan,3,Gabungan,22,Semua umur,297,Tuberkulosis,3,Laju,2015,24.936419012883448,51.93148206694642,12.312729363846397
